Date,PIN,MAP,PEN,VAL,ADR,ASI,BAS,FLR,NAR,TSM,CPL,MER,ALT
5/5/2014,28.4,21.62,6.28,10.25,13.63,29.15,6.3,41.8,24.58,26.24,,,
5/6/2014,28.4,21.7,6.29,10.26,13.63,29.17,6.3,41.68,24.58,26.23,,,
5/7/2014,28.42,21.69,6.29,10.26,13.63,29.16,6.31,41.67,24.58,26.22,,,
5/8/2014,28.41,21.66,6.29,10.26,13.62,29.16,6.31,41.65,24.58,26.21,,,
5/9/2014,28.39,21.78,6.3,10.26,13.62,29.16,6.32,41.58,24.55,26.22,,,
5/10/2014,28.42,21.66,6.3,10.27,13.63,29.16,6.33,41.59,24.58,26.23,,,
5/11/2014,28.45,22.12,6.3,10.28,13.63,29.16,6.34,41.63,24.6,26.29,,,
5/12/2014,28.44,21.92,6.3,10.28,13.64,29.16,6.35,41.58,24.6,26.28,,,
5/13/2014,28.45,21.79,6.31,10.28,13.64,29.16,6.35,41.56,24.58,26.27,,,
5/14/2014,28.46,21.8,6.31,10.29,13.64,29.16,6.36,41.53,24.59,26.26,,,
5/15/2014,28.52,21.79,6.32,10.29,13.65,29.16,6.37,41.55,24.59,26.27,,,
5/16/2014,28.54,21.87,6.32,10.3,13.66,29.16,6.38,41.5,24.59,26.27,,,
5/17/2014,28.56,22,6.33,10.3,13.66,29.15,6.39,41.52,24.6,26.28,,,
5/18/2014,28.59,22.02,6.33,10.31,13.66,29.15,6.39,41.55,24.61,26.29,,,
5/19/2014,28.61,22,6.34,10.31,13.66,29.15,6.4,41.56,24.62,26.28,,,
5/20/2014,28.61,21.98,6.34,10.32,13.67,29.15,6.41,41.54,24.62,26.29,,,
5/21/2014,28.59,22.1,6.34,10.32,13.66,29.15,6.41,41.49,24.6,26.32,,,
5/22/2014,28.59,22.21,6.35,10.33,13.66,29.15,6.43,41.47,24.57,26.31,,,
5/23/2014,28.63,22.22,6.35,10.34,13.66,29.15,6.43,41.56,24.62,26.29,,,
5/24/2014,28.63,22.12,6.36,10.34,13.66,29.15,6.44,41.61,24.65,26.28,,,
5/25/2014,28.62,22.24,6.36,10.34,13.66,29.15,6.44,41.52,24.62,26.28,,,
5/26/2014,28.63,22.12,6.37,10.35,13.67,29.14,6.45,41.57,24.66,26.28,,,
5/27/2014,28.66,22.12,6.37,10.35,13.67,29.15,6.45,41.62,24.68,26.26,,,
5/28/2014,28.65,22.11,6.37,10.35,13.67,29.14,6.46,41.57,24.68,26.26,,,
5/29/2014,28.64,22.03,6.37,10.36,13.67,29.14,6.47,41.54,24.67,26.28,,,
5/30/2014,28.65,22.07,6.37,10.36,13.69,29.14,6.47,41.54,24.66,26.31,,,
5/31/2014,28.65,22.1,6.37,10.37,13.7,29.14,6.48,41.49,24.65,26.31,,,
6/1/2014,28.65,22.12,6.38,10.37,13.7,29.14,6.48,41.45,24.62,26.3,,,
6/2/2014,28.66,22.02,6.38,10.38,13.71,29.14,6.49,41.45,24.64,26.29,,,
6/3/2014,28.66,22.19,6.39,10.38,13.71,29.14,6.5,41.47,24.64,26.29,,,
6/4/2014,28.67,22.11,6.39,10.39,13.71,29.13,6.5,41.44,24.64,26.3,,,
6/5/2014,28.66,22.19,6.39,10.39,13.71,29.14,6.51,41.4,24.63,26.31,,,
6/6/2014,28.6,22.15,6.4,10.4,13.71,29.14,6.51,41.37,24.61,26.3,,,
6/7/2014,28.65,22.32,6.4,10.4,13.71,29.13,6.52,41.37,24.61,26.31,,,
6/8/2014,28.67,22.06,6.41,10.41,13.72,29.14,6.52,41.39,24.62,26.33,,,
6/9/2014,28.73,22.06,6.41,10.42,13.73,29.13,6.53,41.57,24.72,26.33,,,
6/10/2014,28.74,22.16,6.42,10.42,13.73,29.14,6.54,41.61,24.73,26.32,,,
6/11/2014,28.74,22.14,6.42,10.42,13.76,29.14,6.54,41.57,24.74,26.32,,,
6/12/2014,28.74,22.21,6.42,10.43,13.77,29.14,6.55,41.57,24.71,26.33,,,
6/13/2014,28.75,22.16,6.43,10.43,13.77,29.14,6.56,41.58,24.73,26.33,,,
6/14/2014,28.75,22.24,6.43,10.44,13.78,29.14,6.56,41.59,24.74,26.34,,,
6/15/2014,28.74,22.19,6.44,10.44,13.78,29.14,6.57,41.59,24.75,26.33,,,
6/16/2014,28.77,22.16,6.44,10.45,13.79,29.14,6.57,41.6,24.76,26.32,,,
6/17/2014,28.78,22.07,6.45,10.45,13.81,29.14,6.58,41.58,24.77,26.33,,,
6/18/2014,28.78,22.42,6.45,10.46,13.82,29.13,6.59,41.59,24.77,26.33,,,
6/19/2014,28.79,22.19,6.45,10.46,13.82,29.13,6.59,41.64,24.8,26.35,,,
6/20/2014,28.78,22.2,6.46,10.47,13.82,29.14,6.6,41.63,24.79,26.36,,,
6/21/2014,28.77,22.24,6.46,10.47,13.84,29.13,6.6,41.62,24.78,26.35,,,
6/22/2014,28.76,22.35,6.46,10.47,13.84,29.13,6.61,41.58,24.77,26.34,,,
6/23/2014,28.78,22.3,6.47,10.48,13.85,29.13,6.61,41.59,24.77,26.33,,,
6/24/2014,28.78,22.24,6.47,10.49,13.85,29.13,6.62,41.6,24.78,26.32,,,
6/25/2014,28.79,22.3,6.48,10.48,13.85,29.13,6.62,41.53,24.75,26.33,,,
6/26/2014,28.8,22.23,6.48,10.49,13.85,29.13,6.63,41.52,24.74,26.37,,,
6/27/2014,28.82,22.24,6.46,10.5,13.87,29.13,6.64,41.53,24.75,26.37,,,
6/28/2014,28.84,22.3,6.46,10.51,13.89,29.13,6.64,41.62,24.79,26.37,,,
6/29/2014,28.85,22.49,6.47,10.51,13.88,29.13,6.65,41.66,24.81,26.39,,,
6/30/2014,28.84,22.28,6.47,10.51,13.88,29.13,6.66,41.65,24.8,26.38,,,
7/1/2014,28.84,22.16,6.47,10.52,13.89,29.13,6.66,41.59,24.79,26.37,,,
7/2/2014,28.85,22.16,6.48,10.52,13.9,29.13,6.67,41.59,24.79,26.35,,,
7/3/2014,28.86,22.27,6.48,10.53,13.91,29.13,6.68,41.65,24.81,26.36,,,
7/4/2014,28.87,22.27,6.48,10.53,13.91,29.12,6.68,41.66,24.82,26.38,,,
7/5/2014,28.88,22.3,6.49,10.54,13.91,29.12,6.69,41.67,24.81,26.37,,,
7/6/2014,28.88,22.45,6.49,10.54,13.91,29.12,6.7,41.67,24.82,26.39,,,
7/7/2014,28.89,22.45,6.5,10.55,13.92,29.12,6.7,41.73,24.85,26.4,,,
7/8/2014,28.9,22.35,6.51,10.55,13.92,29.1,6.71,41.77,24.87,26.39,,,
7/9/2014,28.89,22.53,6.51,10.55,13.92,29.08,6.72,41.72,24.86,26.4,,,
7/10/2014,28.9,22.29,6.51,10.56,13.93,29.09,6.72,41.75,24.86,26.4,,,
7/11/2014,28.9,22.48,6.52,10.57,13.92,29.1,6.73,41.77,24.87,26.41,,,
7/12/2014,28.9,22.28,6.52,10.57,13.93,29.09,6.73,41.78,24.88,26.41,,,
7/13/2014,28.91,22.57,6.52,10.58,13.94,29.09,6.74,41.8,24.89,26.4,,,
7/14/2014,28.9,22.49,6.53,10.58,13.96,29.08,6.75,41.75,24.89,26.4,,,
7/15/2014,28.91,22.3,6.53,10.59,13.96,29.09,6.75,41.73,24.88,26.43,,,
7/16/2014,28.91,22.12,6.54,10.59,13.95,29.1,6.76,41.74,24.88,26.44,,,
7/17/2014,28.92,22.6,6.54,10.6,13.95,29.1,6.77,41.75,24.88,26.43,,,
7/18/2014,28.94,22.66,6.55,10.61,13.95,29.11,6.77,41.83,24.9,26.43,,,
7/19/2014,28.94,22.25,6.55,10.61,13.95,29.11,6.78,41.86,24.92,26.43,,,
7/20/2014,28.95,22.18,6.55,10.61,13.95,29.09,6.79,41.82,24.92,26.42,,,
7/21/2014,28.95,22.18,6.56,10.61,13.96,29.09,6.79,41.78,24.91,26.43,,,
7/22/2014,28.95,22.2,6.56,10.62,13.96,29.1,6.8,41.73,24.9,26.44,,,
7/23/2014,28.95,22.3,6.56,10.62,13.98,29.11,6.8,41.67,24.87,26.43,,,
7/24/2014,28.94,22.28,6.56,10.63,13.97,29.13,6.81,41.67,24.86,26.43,,,
7/25/2014,28.96,22.31,6.57,10.64,13.97,29.16,6.81,41.81,24.92,26.44,,,
7/26/2014,28.95,22.24,6.57,10.64,13.97,29.12,6.82,41.82,24.93,26.42,,,
7/27/2014,28.95,22.28,6.58,10.65,13.98,29.11,6.82,41.84,24.95,26.43,,,
7/28/2014,28.95,22.2,6.58,10.65,13.98,29.09,6.83,41.87,24.98,26.47,,,
7/29/2014,28.95,22.16,6.58,10.65,13.98,29.07,6.83,41.86,24.98,26.46,,,
7/30/2014,28.94,22.31,6.59,10.66,13.99,29.07,6.84,41.83,24.97,26.46,,,
7/31/2014,28.94,22.44,6.59,10.66,13.99,29.08,6.84,41.76,24.94,26.47,,,
8/1/2014,28.94,22.42,6.59,10.67,13.99,29.11,6.85,41.78,24.93,26.46,,,
8/2/2014,28.96,22.35,6.59,10.67,14,29.12,6.86,41.78,24.94,26.46,,,
8/3/2014,28.95,22.41,6.6,10.67,14,29.12,6.86,41.72,24.92,26.46,,,
8/4/2014,28.98,22.3,6.6,10.68,14.01,29.15,6.87,41.77,24.94,26.48,,,
8/5/2014,28.98,22.37,6.61,10.69,14.02,29.14,6.87,41.85,24.99,26.48,,,
8/6/2014,28.99,22.45,6.61,10.69,14.02,29.1,6.88,41.86,25,26.51,,,
8/7/2014,28.98,22.31,6.62,10.7,14.03,29.1,6.88,41.88,24.99,26.53,,,
8/8/2014,29.01,22.24,6.62,10.7,14.03,29.11,6.89,41.96,25,26.49,,,
8/9/2014,29.02,22.38,6.62,10.7,14.03,29.11,6.9,41.94,25.01,26.51,,,
8/10/2014,29.01,22.41,6.62,10.71,14.04,29.1,6.9,41.86,24.98,26.5,,,
8/11/2014,29.02,22.52,6.63,10.71,14.05,29.13,6.91,41.85,24.98,26.48,,,
8/12/2014,29.02,22.76,6.64,10.72,14.05,29.14,6.91,41.84,24.97,26.48,,,
8/13/2014,29.03,22.41,6.64,10.73,14.06,29.15,6.92,41.91,25.02,26.5,,,
8/14/2014,29.06,22.26,6.64,10.73,14.07,29.13,6.92,41.97,25.05,26.53,,,
8/15/2014,29.06,22.97,6.65,10.73,14.07,29.09,6.93,41.96,25.05,26.54,,,
8/16/2014,29.06,22.95,6.66,10.74,14.08,29.09,6.94,41.97,25.06,26.52,,,
8/17/2014,29.07,23.1,6.66,10.74,14.07,29.09,6.94,41.98,25.06,26.53,,,
8/18/2014,29.05,22.96,6.66,10.75,14.07,29.1,6.95,41.95,25.05,26.53,,,
8/19/2014,29.06,22.93,6.66,10.75,14.06,29.12,6.95,41.96,25.05,26.53,,,
8/20/2014,29.06,23.22,6.67,10.75,14.06,29.13,6.96,41.96,25.06,26.53,,,
8/21/2014,29.06,23.04,6.67,10.76,14.06,29.12,6.96,41.94,25.06,26.53,,,
8/22/2014,29.06,23.17,6.67,10.76,14.08,29.12,6.97,41.91,25.05,26.55,,,
8/23/2014,29.06,23.13,6.67,10.77,14.07,29.14,6.98,41.9,25.03,26.58,,,
8/24/2014,29.05,23.25,6.68,10.77,14.07,29.16,6.98,41.88,25.01,26.56,,,
8/25/2014,29.07,23.32,6.69,10.78,14.07,29.18,6.99,41.91,25.01,26.55,,,
8/26/2014,29.07,23.06,6.69,10.79,14.08,29.19,6.99,41.96,25.06,26.56,,,
8/27/2014,29.09,23.18,6.7,10.79,14.08,29.17,7,42.04,25.08,26.55,,,
8/28/2014,29.1,23.11,6.7,10.79,14.1,29.15,7.01,42.01,25.06,26.56,,,
8/29/2014,29.12,23.24,6.7,,14.1,29.16,7.01,42.04,25.08,26.58,,,
8/30/2014,29.11,23.19,6.71,,14.1,29.15,7.02,42,25.09,26.57,,,
8/31/2014,29.11,23.42,6.71,,14.11,29.14,7.02,41.93,25.07,26.57,,,
9/1/2014,29.12,23.33,6.71,,14.1,29.17,7.03,41.94,25.07,26.6,,,
9/2/2014,29.12,22.99,6.72,,14.11,29.18,7.03,41.94,25.06,26.61,,,
9/3/2014,29.15,23.07,6.73,,14.09,29.19,7.04,42.12,25.08,26.62,,,
9/4/2014,29.15,23.04,6.74,,14.11,29.18,7.05,42.36,25.14,26.62,,,
9/5/2014,29.15,23.18,6.74,,14.12,29.13,7.05,42.35,25.15,26.61,,,
9/6/2014,29.15,23.24,6.74,,14.11,29.12,7.06,42.21,25.13,26.61,,,
9/7/2014,29.16,23.3,6.75,,14.12,29.15,7.07,42.23,25.16,26.61,,,
9/8/2014,29.17,23.23,6.75,,14.12,29.14,7.07,42.21,25.16,26.6,,,
9/9/2014,29.16,23.03,6.75,,14.12,29.14,7.08,42.14,25.13,26.59,,,
9/10/2014,29.16,23.05,6.76,,14.11,29.16,7.09,42.12,25.12,26.58,,,
9/11/2014,29.16,23.23,6.77,,14.13,29.18,7.09,42.2,25.12,26.63,,,
9/12/2014,29.17,23.17,6.77,,14.13,29.19,7.1,42.23,25.14,26.63,,,
9/13/2014,29.19,23.45,6.77,,14.14,29.18,7.1,42.25,25.16,26.63,,,
9/14/2014,29.18,23.26,6.78,,14.15,29.17,7.11,42.24,25.16,26.62,,,
9/15/2014,29.18,23.2,6.78,,14.14,29.18,7.12,42.24,25.17,26.63,,,
9/16/2014,29.19,23.38,6.78,,14.15,29.19,7.12,42.25,25.18,26.63,,,
9/17/2014,29.2,23.4,6.79,,14.15,29.19,7.13,42.3,25.18,26.63,,,
9/18/2014,29.2,23.08,6.79,,14.16,29.19,7.14,42.34,25.19,26.64,,,
9/19/2014,29.19,23.01,6.79,,14.15,29.19,7.14,42.31,25.17,26.65,,,
9/20/2014,29.21,22.95,6.81,,14.13,29.21,7.15,42.3,25.19,26.65,,,
9/21/2014,29.19,23.02,6.81,,14.17,29.2,7.16,42.31,25.21,26.67,,,
9/22/2014,29.19,23.05,6.81,,14.15,29.19,7.16,42.28,25.23,26.67,,,
9/23/2014,29.18,23.01,6.81,,14.16,29.17,7.17,42.25,25.22,26.68,,,
9/24/2014,29.18,23.06,6.82,,14.17,29.18,7.17,42.25,25.21,26.68,,,
9/25/2014,29.2,23.04,6.82,,14.16,29.2,7.18,42.29,25.22,26.67,,,
9/26/2014,29.17,23.03,6.82,,14.17,29.2,7.19,42.25,25.22,26.68,,,
9/27/2014,29.19,23.11,6.83,,14.16,29.22,7.19,42.36,25.25,26.68,,,
9/28/2014,29.19,23.28,6.83,,14.16,29.19,7.2,42.31,25.25,26.68,,,
9/29/2014,29.09,23.02,6.82,,14.18,29.19,7.2,42.27,25.23,26.69,,,
9/30/2014,29.06,22.97,6.82,,14.16,29.22,7.21,42.33,25.24,26.66,,,
10/1/2014,29.04,22.96,6.83,,14.21,29.21,7.21,42.3,25.26,26.66,,,
10/2/2014,29.06,22.98,6.83,,14.19,29.2,7.22,42.38,25.3,26.7,,,
10/3/2014,29.06,22.93,6.83,,14.2,29.16,7.22,42.42,25.32,26.71,,,
10/4/2014,,22.99,6.83,,14.19,29.15,7.22,42.35,25.31,26.7,,,
10/5/2014,,23.01,6.83,,14.2,29.15,7.23,42.35,25.31,26.68,,,
10/6/2014,,23.03,6.83,,14.2,29.16,7.23,42.37,25.31,26.69,,,
10/7/2014,,22.98,6.83,,14.2,29.17,7.23,42.36,25.29,26.7,,,
10/8/2014,,22.93,6.84,,14.21,29.19,7.24,42.33,25.28,26.72,,,
10/9/2014,,22.97,6.84,,14.22,29.22,7.24,42.25,25.26,26.71,,,
10/10/2014,,22.92,6.84,,14.23,29.23,7.24,42.26,25.28,26.72,,,
10/11/2014,,23.07,6.84,,14.24,29.24,7.25,42.32,25.29,26.73,,,
10/12/2014,,23.12,6.84,,14.24,29.22,7.25,42.34,25.29,26.73,,,
10/13/2014,,23.12,6.85,,14.26,29.21,7.25,42.32,25.29,26.71,,,
10/14/2014,,23.04,6.85,,14.27,29.23,7.26,42.32,25.3,26.71,,,
10/15/2014,,23.03,6.85,,14.27,29.23,7.26,42.39,25.32,26.72,,,
10/16/2014,,23.19,6.86,,14.27,29.22,7.26,42.37,25.32,26.75,,,
10/17/2014,,23.83,6.86,,14.27,29.22,7.27,42.31,25.3,26.79,,,
10/18/2014,,23.04,6.87,,14.27,29.25,7.27,42.3,25.31,26.77,,,
10/19/2014,,23.13,6.87,,14.28,29.26,7.28,42.32,25.32,26.75,,,
10/20/2014,,23.01,6.88,,14.26,29.26,7.28,42.39,25.36,26.74,,,
10/21/2014,,23,6.88,,14.25,29.23,7.28,42.45,25.38,26.76,,,
10/22/2014,,23,6.88,,14.25,29.22,7.29,42.46,25.39,26.79,,,
10/23/2014,,23.15,6.88,,14.34,29.21,7.29,42.41,25.39,26.78,,,
10/24/2014,,24.73,6.89,,14.3,29.21,7.3,42.39,25.37,26.78,,,
10/25/2014,,24.83,6.89,,14.29,29.24,7.3,42.39,25.37,26.77,,,
10/26/2014,,24.65,6.88,,14.3,29.24,7.31,42.37,25.38,26.78,,,
10/27/2014,,23.14,6.88,,14.3,29.25,7.31,42.39,25.39,26.77,,,
10/28/2014,29.15,22.98,6.89,11.25,14.31,29.24,7.32,42.4,25.4,26.77,,,
10/29/2014,29.15,22.96,6.89,11.25,14.31,29.23,7.32,42.34,25.36,26.79,,,
10/30/2014,29.17,22.98,6.9,11.25,14.33,29.28,7.33,42.3,25.35,26.81,,,
10/31/2014,29.21,23.21,6.9,11.26,14.33,29.3,7.33,42.37,25.4,26.82,,,
11/1/2014,29.22,23.12,6.91,11.26,14.33,29.27,7.34,42.39,25.41,26.81,,,
11/2/2014,29.2,23.1,6.91,11.25,14.34,29.26,7.34,42.41,25.42,26.8,,,
11/3/2014,29.19,23.26,6.91,11.23,14.34,29.24,7.35,42.36,25.39,26.8,,,
11/4/2014,29.18,23.02,6.92,11.21,14.36,29.27,7.35,42.31,25.38,26.82,,,
11/5/2014,29.19,22.95,6.92,11.19,14.37,29.29,7.36,42.14,25.4,26.83,,,
11/6/2014,29.2,23,6.92,11.17,14.35,29.27,7.36,42.03,25.41,26.83,,,
11/7/2014,29.17,23.11,6.92,11.11,14.37,29.24,7.36,41.85,25.39,26.83,,,
11/8/2014,29.15,23.05,6.92,11.07,14.37,29.25,7.37,41.8,25.38,26.83,,,
11/9/2014,29.13,22.99,6.92,11.03,14.37,29.24,7.37,41.74,25.39,26.83,,,
11/10/2014,29.13,23.17,6.93,11,14.39,29.24,7.38,41.75,25.4,26.81,,,
11/11/2014,29.13,23.15,6.93,10.97,14.4,29.24,7.38,41.71,25.4,26.81,,,
11/12/2014,29.12,23.12,6.93,10.95,14.4,29.23,7.39,41.66,25.38,26.84,,,
11/13/2014,29.13,23.21,6.93,10.94,14.41,29.24,7.39,41.69,25.39,26.82,,,
11/14/2014,29.14,23.42,6.93,10.93,14.42,29.23,7.4,41.72,25.42,26.81,,,
11/15/2014,29.16,23.51,6.94,10.92,14.43,29.24,7.4,41.8,25.47,26.82,,,
11/16/2014,29.17,23.7,6.95,10.91,14.44,29.25,7.41,41.85,25.48,26.84,,,
11/17/2014,29.16,23.47,6.95,10.9,14.43,29.25,7.41,41.83,25.48,26.86,,,
11/18/2014,29.15,23.52,6.95,10.9,14.43,29.25,7.42,41.79,25.47,26.84,,,
11/19/2014,29.16,23.26,6.95,10.89,14.43,29.25,7.42,41.8,25.45,26.82,,,
11/20/2014,29.17,23.3,6.96,10.89,14.43,29.26,7.43,41.86,25.48,26.83,,,
11/21/2014,29.17,23.54,6.97,10.89,14.43,29.27,7.43,41.87,25.49,26.82,,,
11/22/2014,29.17,23.3,6.97,10.88,14.44,29.26,7.44,41.85,25.49,26.82,,,
11/23/2014,29.18,23.39,6.97,10.88,14.43,29.27,7.44,41.86,25.49,26.83,,,
11/24/2014,29.18,23.16,6.97,10.88,14.45,29.27,7.45,41.85,25.49,26.86,,,
11/25/2014,29.16,23.28,6.97,10.88,14.44,29.28,7.45,41.84,25.48,26.85,,,
11/26/2014,29.13,23.46,6.98,10.88,14.45,29.27,7.45,41.82,25.45,26.85,,,
11/27/2014,29.14,23.27,6.98,10.87,14.45,29.28,7.46,41.88,25.48,26.86,,,
11/28/2014,29.15,23.23,6.98,10.87,14.44,29.28,7.46,41.91,25.5,26.84,,,
11/29/2014,29.15,23.41,6.98,10.86,14.45,29.29,7.47,41.93,25.51,26.83,,,
11/30/2014,29.14,23.54,6.99,10.85,14.44,29.29,7.47,41.92,25.51,26.84,,,
12/1/2014,29.13,23.38,6.99,10.84,14.45,29.28,7.47,41.93,25.52,26.82,,,
12/2/2014,29.12,23.79,6.98,10.83,14.46,29.29,7.48,41.9,25.52,26.84,,,
12/3/2014,29.12,23.42,6.99,10.82,14.45,29.29,7.48,41.92,25.52,26.83,,,
12/4/2014,29.13,23.52,6.99,10.82,14.46,29.29,7.48,41.93,25.52,26.83,,,
12/5/2014,29.16,23.42,6.99,10.81,14.47,29.3,7.48,41.96,25.54,26.84,,,
12/6/2014,29.17,23.33,7,10.8,14.46,29.3,7.48,41.94,25.55,26.84,,,
12/7/2014,29.18,23.45,7,10.79,14.46,29.3,7.49,41.93,25.54,26.82,,,
12/8/2014,29.18,23.44,7,10.79,14.46,29.31,7.49,41.93,25.56,26.82,,,
12/9/2014,29.17,23.24,7,10.78,14.46,29.31,7.49,41.92,25.56,26.81,,,
12/10/2014,29.17,23.14,6.99,10.77,14.48,29.31,7.49,41.89,25.54,26.82,,,
12/11/2014,29.18,23.15,6.99,10.77,14.48,29.31,7.49,41.94,25.55,26.84,,,
12/12/2014,29.18,23.29,6.98,10.76,14.5,29.31,7.5,41.91,25.55,26.83,,,
12/13/2014,29.14,23.89,6.98,10.75,14.48,29.31,7.5,41.89,25.55,26.83,,,
12/14/2014,29.14,24.05,6.97,10.75,14.48,29.31,7.5,41.92,25.55,26.81,,,
12/15/2014,29.16,23.31,6.97,10.74,14.48,29.32,7.5,42.06,25.57,26.8,,,
12/16/2014,29.16,23.25,6.94,10.74,14.49,29.33,7.5,42.09,25.58,26.81,,,
12/17/2014,29.15,23.15,6.93,10.73,14.49,29.32,7.51,42.05,25.57,26.81,,,
12/18/2014,29.14,24.39,6.92,10.73,14.49,29.33,7.51,42,25.55,26.82,,,
12/19/2014,29.15,23.69,6.91,10.72,14.5,29.32,7.51,41.99,25.55,26.81,,,
12/20/2014,29.15,25.07,6.9,10.72,14.5,29.32,7.51,41.98,25.55,26.8,,,
12/21/2014,29.15,23.51,6.89,10.71,14.51,29.33,7.51,41.96,25.55,26.79,,,
12/22/2014,29.14,24.32,6.88,10.71,14.52,29.33,7.51,41.98,25.58,26.79,,,
12/23/2014,29.14,23.54,6.87,10.7,14.52,29.34,7.51,42.08,25.61,26.79,,,
12/24/2014,29.14,23.29,6.86,10.7,14.53,29.35,7.51,42.14,25.62,26.79,,,
12/25/2014,29.15,23.29,6.84,10.7,14.53,29.34,7.48,42.2,25.64,26.82,,,
12/26/2014,29.15,23.6,6.83,10.69,14.53,29.35,7.46,42.19,25.65,26.79,,,
12/27/2014,29.13,23.51,6.82,10.68,14.53,29.35,7.44,42.17,25.63,26.78,,,
12/28/2014,29.13,23.51,6.8,10.68,14.53,29.34,7.42,42.14,25.61,26.78,,,
12/29/2014,29.13,23.51,6.79,10.67,14.55,29.35,7.4,42.16,25.61,26.78,,,
12/30/2014,29.14,23.39,6.78,10.67,14.54,29.35,7.38,42.14,25.61,26.77,,,
12/31/2014,29.15,23.39,6.77,10.66,14.55,29.35,7.36,42.16,25.62,26.77,,,
1/1/2015,29.16,23.51,6.76,10.66,14.56,29.36,7.35,42.19,25.62,26.79,,,
1/2/2015,29.15,23.38,6.75,10.66,14.56,29.36,7.33,42.24,25.64,26.79,,,
1/3/2015,29.16,23.5,6.74,10.65,14.56,29.36,7.32,42.26,25.65,26.78,,,
1/4/2015,29.16,23.52,6.74,10.65,14.55,29.36,7.31,42.35,25.68,26.77,,,
1/5/2015,29.15,23.41,6.73,10.65,14.56,29.37,7.29,42.35,25.67,26.74,,,
1/6/2015,29.16,23.35,6.72,10.65,14.57,29.37,7.28,42.43,25.68,26.73,,,
1/7/2015,29.15,23.18,6.7,10.64,14.57,29.37,7.27,42.4,25.67,26.72,,,
1/8/2015,29.15,23.15,6.69,10.64,14.58,29.37,7.26,42.42,25.68,26.74,,,
1/9/2015,29.15,23.43,6.69,10.64,14.58,29.37,7.25,42.42,25.69,26.73,,,
1/10/2015,29.15,24.33,6.68,10.64,14.59,29.38,7.25,42.43,25.69,26.73,,,
1/11/2015,29.15,24.01,6.67,10.63,14.58,29.38,7.24,42.46,25.69,26.73,,,
1/12/2015,29.16,23.44,6.66,10.63,14.6,29.38,7.23,42.42,25.68,26.75,,,
1/13/2015,29.15,23.41,6.65,10.63,14.6,29.39,7.23,42.42,25.68,26.74,,,
1/14/2015,29.16,23.35,6.65,10.63,14.6,29.39,7.22,42.45,25.7,26.74,,,
1/15/2015,29.16,23.25,6.65,10.63,14.62,29.4,7.21,42.48,25.71,26.75,,,
1/16/2015,29.16,23.22,6.65,10.63,14.62,29.4,7.21,42.48,25.71,26.72,,,
1/17/2015,29.16,23.2,6.64,10.63,14.63,29.39,7.2,42.47,25.7,26.7,,,
1/18/2015,29.16,23.54,6.64,10.63,14.64,29.4,7.2,42.49,25.7,26.69,,,
1/19/2015,29.17,23.33,6.64,10.63,14.64,29.4,7.2,42.54,25.7,26.68,,,
1/20/2015,29.17,23.45,6.64,10.63,14.64,29.4,7.19,42.51,25.7,26.67,,,
1/21/2015,29.18,23.31,6.65,10.64,14.65,29.4,7.19,42.56,25.71,26.68,,,
1/22/2015,29.19,23.2,6.65,10.64,14.64,29.4,7.19,42.58,25.72,26.68,,,
1/23/2015,29.21,23.16,6.65,10.64,14.63,29.41,7.19,42.77,25.74,26.71,,,
1/24/2015,29.19,23.32,6.65,10.64,14.65,29.42,7.18,42.76,25.72,26.69,,,
1/25/2015,29.2,23.25,6.65,10.64,14.65,29.41,7.18,42.76,25.72,26.67,,,
1/26/2015,29.2,23.19,6.65,10.65,14.67,29.43,7.18,42.64,25.73,26.65,,,
1/27/2015,29.21,23.12,6.65,10.65,14.66,29.44,7.18,42.66,25.74,26.65,,,
1/28/2015,29.2,23.19,6.64,10.65,14.66,29.44,7.18,42.49,25.74,26.63,,,
1/29/2015,29.2,23.93,6.64,10.65,14.65,29.44,7.18,42.42,25.75,26.62,,,
1/30/2015,29.2,23.49,6.63,10.65,14.66,29.44,7.18,42.32,25.76,26.63,,,
1/31/2015,29.21,23.48,6.63,10.66,14.67,29.44,7.18,42.33,25.77,26.62,,,
2/1/2015,29.21,23.43,6.62,10.66,14.66,29.44,7.19,42.3,25.76,26.6,,,
2/2/2015,29.21,23.32,6.61,10.66,14.67,29.45,7.19,42.3,25.76,26.59,,,
2/3/2015,29.22,23.2,6.6,10.66,14.68,29.45,7.19,42.26,25.74,26.59,,,
2/4/2015,,23.3,6.59,10.67,14.67,29.44,7.19,42.21,25.73,26.58,,,
2/5/2015,,23.28,6.59,10.67,14.67,29.44,7.19,42.13,25.71,26.58,,,
2/6/2015,,23.39,6.58,10.67,14.67,29.46,7.19,42.15,25.71,26.57,,,
2/7/2015,,23.65,6.57,10.67,14.68,29.45,7.2,42.17,25.72,26.55,,,
